ConfigurationId;StrongDefenseWeight;RecentFormWeight;RestartWeight;MaxTotalPenalty;StrongAttackBonusWeight;RecentFormBonusWeight;RestartBonusWeight;BaselineAltaOK;BaselineAltaKO;BaselineAltaTotal;BaselineAltaPrecision;SimulatedAltaOK;SimulatedAltaKO;SimulatedAltaTotal;SimulatedAltaPrecision;AltaCoverage;AltaKOAvoided;AltaOKLost;ProtectiveBalance;AltaOKPromoted;AltaKOPromoted;PromotionBalance;ObjectiveScore
518;2.0;0.0;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
519;2.0;0.0;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
520;2.0;0.0;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
526;2.0;0.5;0.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
527;2.0;0.5;0.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
528;2.0;0.5;0.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
529;2.0;0.5;0.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
530;2.0;0.5;0.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
531;2.0;0.5;0.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
532;2.0;0.5;0.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
533;2.0;0.5;0.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
534;2.0;0.5;0.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
535;2.0;0.5;0.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
536;2.0;0.5;1.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
537;2.0;0.5;1.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
538;2.0;0.5;1.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
539;2.0;0.5;1.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
540;2.0;0.5;1.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
541;2.0;0.5;1.5;2.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
542;2.0;0.5;1.5;3.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
543;2.0;0.5;1.5;4.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
544;2.0;0.5;1.5;5.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
545;2.0;0.5;1.5;6.0;0.0;0.0;0.0;48;23;71;67.6056;48;23;71;67.6056;100.0;0;0;0;0;0;0;776.0563
21;0.0;0.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
22;0.0;0.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
23;0.0;0.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
24;0.0;0.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
25;0.0;0.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
46;0.0;0.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
47;0.0;0.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
48;0.0;0.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
49;0.0;0.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
50;0.0;0.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
146;0.5;0.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
147;0.5;0.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
148;0.5;0.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
149;0.5;0.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
150;0.5;0.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
171;0.5;0.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
172;0.5;0.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
173;0.5;0.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
174;0.5;0.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
175;0.5;0.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
271;1.0;0.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
272;1.0;0.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
273;1.0;0.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
274;1.0;0.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
275;1.0;0.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
296;1.0;0.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
297;1.0;0.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
298;1.0;0.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
299;1.0;0.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
300;1.0;0.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
396;1.5;0.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
397;1.5;0.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
398;1.5;0.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
399;1.5;0.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
400;1.5;0.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
421;1.5;0.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
422;1.5;0.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
423;1.5;0.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
424;1.5;0.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
425;1.5;0.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
521;2.0;0.0;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
522;2.0;0.0;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
523;2.0;0.0;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
524;2.0;0.0;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
525;2.0;0.0;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
546;2.0;0.5;2.0;2.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
547;2.0;0.5;2.0;3.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
548;2.0;0.5;2.0;4.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
549;2.0;0.5;2.0;5.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
550;2.0;0.5;2.0;6.0;0.0;0.0;0.0;48;23;71;67.6056;47;23;70;67.1429;98.5915;0;1;-1;0;0;0;-229.9799
