Rule1;Rule2;ALTA_OK;ALTA_KO;MEDIA_OK;MEDIA_KO;AltaTotal;AltaHitRate;MediaTotal;MediaHitRate;PrimaryUse
AwayLast10OverScore>=6.0;HomeGFAvgSinceRestart>=2.5;152;30;62;31;182;0.835165;93;0.666667;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.5;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeOverRateSinceRestart<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeOverRateSinceRestart<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady>=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady>=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady>=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady>=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady>=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady>=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady<=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartReady>=1.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;HomeRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady<=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;BothTeamsRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AtLeastOneTeamRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AtLeastOneTeamRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AtLeastOneTeamRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AtLeastOneTeamRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AtLeastOneTeamRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AtLeastOneTeamRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AtLeastOneTeamRestartNotReady>=0.0;152;30;69;38;182;0.835165;107;0.64486;REDUCE_ALTA_KO
RankingGapScore>=3.23;HomeLongBreakDays<=25.0;76;15;39;13;91;0.835165;52;0.75;REDUCE_ALTA_KO
HomePPGLast5<=1.8;HomeGFAvgSinceRestart>=2.5;76;15;32;14;91;0.835165;46;0.695652;REDUCE_ALTA_KO
HomeGFLast5Avg>=1.2;HomeLongBreakDays<=35.0;385;76;224;130;461;0.835141;354;0.632768;REDUCE_ALTA_KO
HomeLongBreakDays<=32.0;HomeGFAvgSinceRestart>=1.2;314;62;153;100;376;0.835106;253;0.604743;REDUCE_ALTA_KO
AwayAttackScore<=10.97;HomeOverRateSinceRestart>=0.714;157;31;155;89;188;0.835106;244;0.635246;REDUCE_ALTA_KO
HomeLongBreakDays<=29.0;AwayLongBreakDays>=25.0;157;31;78;51;188;0.835106;129;0.604651;REDUCE_ALTA_KO
AwayPPGLast5<=2.0;HomeOverRateSinceRestart>=0.8;238;47;128;71;285;0.835088;199;0.643216;REDUCE_ALTA_KO
HomeAttackScore>=10.83;AwayPPGLast5<=1.0;243;48;126;72;291;0.835052;198;0.636364;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=9.09;HomeGFLast5Avg>=2.2;243;48;48;26;291;0.835052;74;0.648649;REDUCE_ALTA_KO
HomeGALast5Avg>=2.2;AwayGALast5Avg>=2.4;162;32;56;21;194;0.835052;77;0.727273;REDUCE_ALTA_KO
AwayGALast5Avg>=2.2;AwayOverRateSinceRestart>=0.714;162;32;66;43;194;0.835052;109;0.605505;REDUCE_ALTA_KO
AwayVenueOverScore<=6.67;HomeOverRateSinceRestart>=0.8;81;16;104;63;97;0.835052;167;0.622754;REDUCE_ALTA_KO
AwayWinsLast5<=1.0;AwayMatchesSinceRestart>=4.0;81;16;91;62;97;0.835052;153;0.594771;REDUCE_ALTA_KO
AwayWinsLast5<=1.0;AwayMatchesSinceRestart>=4.0;81;16;91;62;97;0.835052;153;0.594771;REDUCE_ALTA_KO
HomeLongBreakDays<=35.0;HomeGFAvgSinceRestart<=1.0;81;16;91;51;97;0.835052;142;0.640845;REDUCE_ALTA_KO
AveragePPGLast5<=1.0;TotalPPGLast5>=2.0;81;16;74;47;97;0.835052;121;0.61157;REDUCE_ALTA_KO
AveragePPGLast5>=1.0;TotalPPGLast5<=2.0;81;16;74;47;97;0.835052;121;0.61157;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=3.0;HomeGFAvgSinceRestart>=2.5;81;16;46;30;97;0.835052;76;0.605263;REDUCE_ALTA_KO
HomeMatchesSinceRestart<=3.0;HomeGFAvgSinceRestart>=2.5;81;16;46;30;97;0.835052;76;0.605263;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=8.33;AwayLongBreakDays<=35.0;248;49;95;55;297;0.835017;150;0.633333;REDUCE_ALTA_KO
HomeAttackScore>=11.82;HomeGFAvgSinceRestart>=2.0332;167;33;63;19;200;0.835;82;0.768293;REDUCE_ALTA_KO
AwayPPGLast5<=1.2;AwayOverRateSinceRestart>=0.667;167;33;103;72;200;0.835;175;0.588571;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=7.58;HomeOverRateSinceRestart>=0.667;258;51;102;50;309;0.834951;152;0.671053;REDUCE_ALTA_KO
RankingGapScore>=0.92;HomeGFAvgSinceRestart>=2.0332;172;34;89;41;206;0.834951;130;0.684615;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartReady>=1.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartReady>=1.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartReady>=1.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartReady>=1.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartReady>=1.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartReady>=1.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartReady>=1.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartNotReady<=0.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartNotReady<=0.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartNotReady<=0.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartNotReady<=0.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartNotReady<=0.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartNotReady<=0.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayRestartNotReady<=0.0;172;34;59;26;206;0.834951;85;0.694118;REDUCE_ALTA_KO
AwayGFLast5Avg>=1.4;HomeOverRateSinceRestart>=1.0;172;34;70;36;206;0.834951;106;0.660377;REDUCE_ALTA_KO
AwayGFLast5Avg>=1.4;HomeOverRateSinceRestart>=1.0;172;34;70;36;206;0.834951;106;0.660377;REDUCE_ALTA_KO
AwayGFLast5Avg>=1.4;HomeOverRateSinceRestart>=1.0;172;34;70;36;206;0.834951;106;0.660377;REDUCE_ALTA_KO
AwayGFLast5Avg>=1.4;HomeOverRateSinceRestart>=1.0;172;34;70;36;206;0.834951;106;0.660377;REDUCE_ALTA_KO
AwayGFLast5Avg<=1.6;AwayOverRateSinceRestart>=0.8;86;17;68;44;103;0.834951;112;0.607143;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=5.58;HomeOverRateSinceRestart>=0.8;263;52;122;65;315;0.834921;187;0.652406;REDUCE_ALTA_KO
AwayVenueOverScore<=8.33;AwayPPGLast5<=0.8;177;35;286;166;212;0.834906;452;0.632743;REDUCE_ALTA_KO
AwayGFLast5Avg>=1.4;HomeLongBreakDays<=35.0;354;70;171;101;424;0.834906;272;0.628676;REDUCE_ALTA_KO
AwayGFLast5Avg>=1.4;HomeLongBreakDays<=35.0;354;70;171;101;424;0.834906;272;0.628676;REDUCE_ALTA_KO
HomeGFLast5Avg>=1.4;HomeOverRateSinceRestart>=0.714;273;54;145;82;327;0.834862;227;0.638767;REDUCE_ALTA_KO
HomeGFLast5Avg<=2.2;HomeLongBreakDays<=28.0;182;36;141;101;218;0.834862;242;0.582645;REDUCE_ALTA_KO
HomePPGLast5<=1.2;HomeLongBreakDays<=32.0;182;36;104;54;218;0.834862;158;0.658228;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=10.0;AwayGFAvgSinceRestart<=1.7;91;18;51;23;109;0.834862;74;0.689189;REDUCE_ALTA_KO
AwayPPGLast5<=1.0;AwayGFAvgSinceRestart>=1.286;91;18;58;44;109;0.834862;102;0.568627;REDUCE_ALTA_KO
AwayMatchesSinceRestart<=4.0;HomeGFAvgSinceRestart>=2.5;91;18;46;23;109;0.834862;69;0.666667;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.5;AwayGFAvgSinceRestart>=1.5;91;18;25;15;109;0.834862;40;0.625;REDUCE_ALTA_KO
BothTeamsWinlessLast5<=0.0;HomeOverRateSinceRestart>=0.8;278;55;156;89;333;0.834835;245;0.636735;REDUCE_ALTA_KO
BothTeamsWinlessLast5<=0.0;HomeOverRateSinceRestart>=0.8;278;55;156;89;333;0.834835;245;0.636735;REDUCE_ALTA_KO
BothTeamsWinlessLast5<=0.0;HomeOverRateSinceRestart>=0.8;278;55;156;89;333;0.834835;245;0.636735;REDUCE_ALTA_KO
BothTeamsWinlessLast5<=0.0;HomeOverRateSinceRestart>=0.8;278;55;156;89;333;0.834835;245;0.636735;REDUCE_ALTA_KO
BothTeamsWinlessLast5<=0.0;HomeOverRateSinceRestart>=0.8;278;55;156;89;333;0.834835;245;0.636735;REDUCE_ALTA_KO
BothTeamsWinlessLast5<=0.0;HomeOverRateSinceRestart>=0.8;278;55;156;89;333;0.834835;245;0.636735;REDUCE_ALTA_KO
BothTeamsWinlessLast5<=0.0;HomeOverRateSinceRestart>=0.8;278;55;156;89;333;0.834835;245;0.636735;REDUCE_ALTA_KO
AwayGALast5Avg>=1.2;HomeGFAvgSinceRestart>=1.667;278;55;170;84;333;0.834835;254;0.669291;REDUCE_ALTA_KO
AwayGALast5Avg>=1.2;HomeGFAvgSinceRestart>=1.667;278;55;170;84;333;0.834835;254;0.669291;REDUCE_ALTA_KO
AwayAttackScore<=10.97;HomeMatchesSinceRestart<=6.0;187;37;302;193;224;0.834821;495;0.610101;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=1.0;AwayOverRateSinceRestart>=1.0;187;37;75;48;224;0.834821;123;0.609756;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=1.0;AwayOverRateSinceRestart>=1.0;187;37;75;48;224;0.834821;123;0.609756;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;AtLeastOneTeamRestartNotReady<=0.0;187;37;106;47;224;0.834821;153;0.69281;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;AtLeastOneTeamRestartNotReady<=0.0;187;37;106;47;224;0.834821;153;0.69281;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;AtLeastOneTeamRestartNotReady<=0.0;187;37;106;47;224;0.834821;153;0.69281;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;AtLeastOneTeamRestartNotReady<=0.0;187;37;106;47;224;0.834821;153;0.69281;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;AtLeastOneTeamRestartNotReady<=0.0;187;37;106;47;224;0.834821;153;0.69281;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;AtLeastOneTeamRestartNotReady<=0.0;187;37;106;47;224;0.834821;153;0.69281;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;AtLeastOneTeamRestartNotReady<=0.0;187;37;106;47;224;0.834821;153;0.69281;REDUCE_ALTA_KO
AwayWinsLast5<=2.0;HomeMatchesSinceRestart<=6.0;283;56;276;176;339;0.834808;452;0.610619;REDUCE_ALTA_KO
AwayWinsLast5<=2.0;HomeMatchesSinceRestart<=6.0;283;56;276;176;339;0.834808;452;0.610619;REDUCE_ALTA_KO
AwayWinsLast5<=2.0;HomeMatchesSinceRestart<=6.0;283;56;276;176;339;0.834808;452;0.610619;REDUCE_ALTA_KO
AwayLast10OverScore>=6.0;HomeOverRateSinceRestart>=0.8;283;56;139;75;339;0.834808;214;0.649533;REDUCE_ALTA_KO
HomeDefenseWeaknessScore>=8.0;WorstPPGLast5<=0.6;192;38;94;62;230;0.834783;156;0.602564;REDUCE_ALTA_KO
HomeDefenseWeaknessScore>=8.0;WorstPPGLast5<=0.6;192;38;94;62;230;0.834783;156;0.602564;REDUCE_ALTA_KO
HomeGALast5Avg>=1.4;HomeOverRateSinceRestart>=1.0;192;38;96;48;230;0.834783;144;0.666667;REDUCE_ALTA_KO
HomeGALast5Avg>=1.4;HomeOverRateSinceRestart>=1.0;192;38;96;48;230;0.834783;144;0.666667;REDUCE_ALTA_KO
AwayPPGLast5<=0.8;AveragePPGLast5>=1.3;96;19;77;49;115;0.834783;126;0.611111;REDUCE_ALTA_KO
AwayPPGLast5<=0.8;TotalPPGLast5>=2.6;96;19;77;49;115;0.834783;126;0.611111;REDUCE_ALTA_KO
HomeLongBreakDays<=25.0;AwayMatchesSinceRestart>=3.0;96;19;54;31;115;0.834783;85;0.635294;REDUCE_ALTA_KO
HomeLongBreakDays<=25.0;AwayMatchesSinceRestart>=3.0;96;19;54;31;115;0.834783;85;0.635294;REDUCE_ALTA_KO
AwayMatchesSinceRestart>=4.0;HomeOverRateSinceRestart>=0.8;96;19;52;23;115;0.834783;75;0.693333;REDUCE_ALTA_KO
HomeGFLast5Avg>=1.2;HomeOverRateSinceRestart>=0.714;298;59;174;93;357;0.834734;267;0.651685;REDUCE_ALTA_KO
AwayAttackScore<=9.97;HomeMatchesSinceRestart<=4.0;101;20;204;122;121;0.834711;326;0.625767;REDUCE_ALTA_KO
HomeGFLast5Avg>=1.2;HomeMatchesSinceRestart>=4.0;202;40;180;93;242;0.834711;273;0.659341;REDUCE_ALTA_KO
AwayDefenseWeaknessScore>=8.33;AwayGFAvgSinceRestart>=1.5;202;40;54;31;242;0.834711;85;0.635294;REDUCE_ALTA_KO
HomeLast10OverScore>=7.2;HomeGFAvgSinceRestart>=2.0332;202;40;107;44;242;0.834711;151;0.708609;REDUCE_ALTA_KO
HomeLast10OverScore>=7.2;HomeGFAvgSinceRestart>=2.0332;202;40;107;44;242;0.834711;151;0.708609;REDUCE_ALTA_KO
WorstPPGLast5<=0.6;HomeGFLast5Avg>=1.6;202;40;135;71;242;0.834711;206;0.65534;REDUCE_ALTA_KO
WorstPPGLast5<=0.6;HomeGFLast5Avg>=1.6;202;40;135;71;242;0.834711;206;0.65534;REDUCE_ALTA_KO
HomeLongBreakDays<=29.0;AwayGFAvgSinceRestart>=1.286;202;40;69;53;242;0.834711;122;0.565574;REDUCE_ALTA_KO
AwayGFLast5Avg<=2.4;HomeLongBreakDays<=23.0;101;20;78;57;121;0.834711;135;0.577778;REDUCE_ALTA_KO
BTTSProfileScore>=8.69;HomeLongBreakDays<=28.0;101;20;4;5;121;0.834711;9;0.444444;REDUCE_ALTA_KO
HomeAttackScore>=7.27;HomeGFAvgSinceRestart>=2.0332;207;41;113;51;248;0.834677;164;0.689024;REDUCE_ALTA_KO
HomeAttackScore<=13.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
AwayAttackScore<=13.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeDefenseWeaknessScore<=8.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
AwayDefenseWeaknessScore<=10.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
AwayLast10OverScore>=6.0;HomeGFAvgSinceRestart>=2.0332;207;41;105;45;248;0.834677;150;0.7;REDUCE_ALTA_KO
BTTSProfileScore>=6.384;HomeOverRateSinceRestart>=1.0;207;41;95;52;248;0.834677;147;0.646259;REDUCE_ALTA_KO
BTTSProfileScore>=6.384;HomeOverRateSinceRestart>=1.0;207;41;95;52;248;0.834677;147;0.646259;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected<=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeLongBreakDetected>=1.0;HomeGFAvgSinceRestart>=2.0332;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;HomeOverRateSinceRestart<=1.0;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;HomeOverRateSinceRestart<=1.0;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;HomeRestartReady<=1.0;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;HomeRestartReady>=1.0;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;HomeRestartReady<=1.0;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;HomeRestartReady>=1.0;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
HomeGFAvgSinceRestart>=2.0332;HomeRestartReady<=1.0;207;41;117;53;248;0.834677;170;0.688235;REDUCE_ALTA_KO
