Engine;Metric;Rule;Threshold;Penalty;Affected;Overall_OK;Overall_KO;Overall_Total;Overall_HitRate;Removed_OK;Removed_KO;Removed_Total;Removed_HitRate;Train_OK;Train_KO;Train_Total;Train_HitRate;Test_OK;Test_KO;Test_Total;Test_HitRate;NoAU_OK;NoAU_KO;NoAU_Total;NoAU_HitRate;SplitDate;DeltaOverallVsBaseline;DeltaTestVsBaseline;DeltaNoAUVsBaseline;ConfigId
v20;LAST5;HOME_STRONG;1.5;15;47;57;10;67;85.0746;38;9;47;80.8511;33;7;40;82.5;24;3;27;88.8889;44;8;52;84.6154;2026-08-07;1.7413;1.6549;-2.5641;v20|LAST5|HOME_STRONG|1.50|P15
v20;SEASON;HOME_STRONG;1.5;7;48;65;12;77;84.4156;30;7;37;81.0811;41;9;50;82.0;24;3;27;88.8889;48;7;55;87.2727;2026-08-07;1.0823;1.6549;0.0932;v20|SEASON|HOME_STRONG|1.50|P7
v20;LAST5;HOME_STRONG;1.4;11;47;58;11;69;84.058;37;8;45;82.2222;34;8;42;80.9524;24;3;27;88.8889;44;8;52;84.6154;2026-08-07;0.7247;1.6549;-2.5641;v20|LAST5|HOME_STRONG|1.40|P11
v20;LAST5;HOME_STRONG;1.5;11;47;58;11;69;84.058;37;8;45;82.2222;34;8;42;80.9524;24;3;27;88.8889;44;8;52;84.6154;2026-08-07;0.7247;1.6549;-2.5641;v20|LAST5|HOME_STRONG|1.50|P11
v20;SEASON;AT_LEAST_ONE_STRONG;1.5;4;49;76;13;89;85.3933;19;6;25;76.0;44;9;53;83.0189;32;4;36;88.8889;54;6;60;90.0;2026-08-07;2.06;1.6549;2.8205;v20|SEASON|AT_LEAST_ONE_STRONG|1.50|P4
v20;LAST5;HOME_STRONG;1.6;3;63;74;13;87;85.0575;21;6;27;77.7778;42;9;51;82.3529;32;4;36;88.8889;51;7;58;87.931;2026-08-07;1.7242;1.6549;0.7515;v20|LAST5|HOME_STRONG|1.60|P3
v20;SEASON;HOME_STRONG;1.5;4;48;76;14;90;84.4444;19;5;24;79.1667;44;10;54;81.4815;32;4;36;88.8889;54;7;61;88.5246;2026-08-07;1.1111;1.6549;1.3451;v20|SEASON|HOME_STRONG|1.50|P4
v20;SEASON;HOME_STRONG;1.3;2;33;88;15;103;85.4369;7;4;11;63.6364;49;10;59;83.0508;39;5;44;88.6364;62;8;70;88.5714;2026-08-07;2.1036;1.4024;1.3919;v20|SEASON|HOME_STRONG|1.30|P2
v20;SEASON;AT_LEAST_ONE_STRONG;1.3;2;34;88;15;103;85.4369;7;4;11;63.6364;49;10;59;83.0508;39;5;44;88.6364;62;8;70;88.5714;2026-08-07;2.1036;1.4024;1.3919;v20|SEASON|AT_LEAST_ONE_STRONG|1.30|P2
v20;SEASON;HOME_STRONG;1.5;1;48;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;9;74;87.8378;2026-08-07;0.7788;1.4024;0.6583;v20|SEASON|HOME_STRONG|1.50|P1
v20;SEASON;AT_LEAST_ONE_STRONG;1.5;1;49;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;9;74;87.8378;2026-08-07;0.7788;1.4024;0.6583;v20|SEASON|AT_LEAST_ONE_STRONG|1.50|P1
v20;LAST5;BOTH_STRONG;1.6;7;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P7
v20;LAST5;BOTH_STRONG;1.6;8;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P8
v20;LAST5;BOTH_STRONG;1.6;9;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P9
v20;LAST5;BOTH_STRONG;1.6;10;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P10
v20;LAST5;BOTH_STRONG;1.6;11;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P11
v20;LAST5;BOTH_STRONG;1.6;12;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P12
v20;LAST5;BOTH_STRONG;1.6;13;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P13
v20;LAST5;BOTH_STRONG;1.6;14;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P14
v20;LAST5;BOTH_STRONG;1.6;15;7;90;17;107;84.1121;5;2;7;71.4286;51;12;63;80.9524;39;5;44;88.6364;65;10;75;86.6667;2026-08-07;0.7788;1.4024;-0.5128;v20|LAST5|BOTH_STRONG|1.60|P15
v20;LAST5;HOME_STRONG;0.8;2;16;89;17;106;83.9623;6;2;8;75.0;50;12;62;80.6452;39;5;44;88.6364;63;9;72;87.5;2026-08-07;0.629;1.4024;0.3205;v20|LAST5|HOME_STRONG|0.80|P2
v20;LAST5;AT_LEAST_ONE_STRONG;0.8;2;17;89;17;106;83.9623;6;2;8;75.0;50;12;62;80.6452;39;5;44;88.6364;63;9;72;87.5;2026-08-07;0.629;1.4024;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|0.80|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.0;11;25;77;13;90;85.5556;18;6;24;75.0;46;9;55;83.6364;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.2223;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.00|P11
v20;LAST5;AT_LEAST_ONE_STRONG;1.1;11;25;77;13;90;85.5556;18;6;24;75.0;46;9;55;83.6364;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.2223;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.10|P11
v20;LAST5;AT_LEAST_ONE_STRONG;1.0;12;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.00|P12
v20;LAST5;AT_LEAST_ONE_STRONG;1.0;13;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.00|P13
v20;LAST5;AT_LEAST_ONE_STRONG;1.0;14;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.00|P14
v20;LAST5;AT_LEAST_ONE_STRONG;1.0;15;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.00|P15
v20;LAST5;AT_LEAST_ONE_STRONG;1.1;12;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.10|P12
v20;LAST5;AT_LEAST_ONE_STRONG;1.1;13;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.10|P13
v20;LAST5;AT_LEAST_ONE_STRONG;1.1;14;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.10|P14
v20;LAST5;AT_LEAST_ONE_STRONG;1.1;15;25;76;13;89;85.3933;19;6;25;76.0;45;9;54;83.3333;31;4;35;88.5714;56;8;64;87.5;2026-08-07;2.06;1.3374;0.3205;v20|LAST5|AT_LEAST_ONE_STRONG|1.10|P15
v20;LAST5;HOME_STRONG;1.0;11;23;78;14;92;84.7826;17;5;22;77.2727;47;10;57;82.4561;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.4493;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.00|P11
v20;LAST5;HOME_STRONG;1.1;11;23;78;14;92;84.7826;17;5;22;77.2727;47;10;57;82.4561;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.4493;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.10|P11
v20;LAST5;HOME_STRONG;1.0;12;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.00|P12
v20;LAST5;HOME_STRONG;1.0;13;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.00|P13
v20;LAST5;HOME_STRONG;1.0;14;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.00|P14
v20;LAST5;HOME_STRONG;1.0;15;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.00|P15
v20;LAST5;HOME_STRONG;1.1;12;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.10|P12
v20;LAST5;HOME_STRONG;1.1;13;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.10|P13
v20;LAST5;HOME_STRONG;1.1;14;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.10|P14
v20;LAST5;HOME_STRONG;1.1;15;23;77;14;91;84.6154;18;5;23;78.2609;46;10;56;82.1429;31;4;35;88.5714;57;9;66;86.3636;2026-08-07;1.2821;1.3374;-0.8159;v20|LAST5|HOME_STRONG|1.10|P15
v20;LAST5;HOME_STRONG;1.2;2;39;88;14;102;86.2745;7;5;12;58.3333;50;9;59;84.7458;38;5;43;88.3721;63;8;71;88.7324;2026-08-07;2.9412;1.1381;1.5529;v20|LAST5|HOME_STRONG|1.20|P2
v20;LAST5;HOME_STRONG;1.3;2;39;88;14;102;86.2745;7;5;12;58.3333;50;9;59;84.7458;38;5;43;88.3721;63;8;71;88.7324;2026-08-07;2.9412;1.1381;1.5529;v20|LAST5|HOME_STRONG|1.30|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.2;2;42;87;14;101;86.1386;8;5;13;61.5385;49;9;58;84.4828;38;5;43;88.3721;62;8;70;88.5714;2026-08-07;2.8053;1.1381;1.3919;v20|LAST5|AT_LEAST_ONE_STRONG|1.20|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.3;2;42;87;14;101;86.1386;8;5;13;61.5385;49;9;58;84.4828;38;5;43;88.3721;62;8;70;88.5714;2026-08-07;2.8053;1.1381;1.3919;v20|LAST5|AT_LEAST_ONE_STRONG|1.30|P2
v20;SEASON;AT_LEAST_ONE_STRONG;1.3;3;34;84;14;98;85.7143;11;5;16;68.75;46;9;55;83.6364;38;5;43;88.3721;58;7;65;89.2308;2026-08-07;2.381;1.1381;2.0513;v20|SEASON|AT_LEAST_ONE_STRONG|1.30|P3
v20;LAST5;HOME_STRONG;1.0;2;23;88;15;103;85.4369;7;4;11;63.6364;50;10;60;83.3333;38;5;43;88.3721;63;9;72;87.5;2026-08-07;2.1036;1.1381;0.3205;v20|LAST5|HOME_STRONG|1.00|P2
v20;LAST5;HOME_STRONG;1.1;2;23;88;15;103;85.4369;7;4;11;63.6364;50;10;60;83.3333;38;5;43;88.3721;63;9;72;87.5;2026-08-07;2.1036;1.1381;0.3205;v20|LAST5|HOME_STRONG|1.10|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.0;2;25;87;15;102;85.2941;8;4;12;66.6667;49;10;59;83.0508;38;5;43;88.3721;62;9;71;87.3239;2026-08-07;1.9608;1.1381;0.1444;v20|LAST5|AT_LEAST_ONE_STRONG|1.00|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.1;2;25;87;15;102;85.2941;8;4;12;66.6667;49;10;59;83.0508;38;5;43;88.3721;62;9;71;87.3239;2026-08-07;1.9608;1.1381;0.1444;v20|LAST5|AT_LEAST_ONE_STRONG|1.10|P2
v20;LAST5;AWAY_STRONG;1.6;3;13;90;16;106;84.9057;5;3;8;62.5;52;11;63;82.5397;38;5;43;88.3721;64;8;72;88.8889;2026-08-07;1.5724;1.1381;1.7094;v20|LAST5|AWAY_STRONG|1.60|P3
v20;SEASON;HOME_STRONG;1.3;3;33;84;15;99;84.8485;11;4;15;73.3333;46;10;56;82.1429;38;5;43;88.3721;58;8;66;87.8788;2026-08-07;1.5152;1.1381;0.6993;v20|SEASON|HOME_STRONG|1.30|P3
v20;SEASON;HOME_STRONG;1.6;1;58;88;16;104;84.6154;7;3;10;70.0;50;11;61;81.9672;38;5;43;88.3721;64;9;73;87.6712;2026-08-07;1.2821;1.1381;0.4917;v20|SEASON|HOME_STRONG|1.60|P1
v20;SEASON;AT_LEAST_ONE_STRONG;1.6;1;59;88;16;104;84.6154;7;3;10;70.0;50;11;61;81.9672;38;5;43;88.3721;64;9;73;87.6712;2026-08-07;1.2821;1.1381;0.4917;v20|SEASON|AT_LEAST_ONE_STRONG|1.60|P1
v20;LAST5;AT_LEAST_ONE_STRONG;0.8;3;17;87;16;103;84.466;8;3;11;72.7273;49;11;60;81.6667;38;5;43;88.3721;61;8;69;88.4058;2026-08-07;1.1327;1.1381;1.2263;v20|LAST5|AT_LEAST_ONE_STRONG|0.80|P3
v20;LAST5;HOME_STRONG;0.8;3;16;87;17;104;83.6538;8;2;10;80.0;49;12;61;80.3279;38;5;43;88.3721;61;9;70;87.1429;2026-08-07;0.3205;1.1381;-0.0366;v20|LAST5|HOME_STRONG|0.80|P3
v20;LAST5;AT_LEAST_ONE_STRONG;1.2;8;42;69;11;80;86.25;26;8;34;76.4706;39;7;46;84.7826;30;4;34;88.2353;51;6;57;89.4737;2026-08-07;2.9167;1.0013;2.2942;v20|LAST5|AT_LEAST_ONE_STRONG|1.20|P8
v20;LAST5;AT_LEAST_ONE_STRONG;1.3;8;42;69;11;80;86.25;26;8;34;76.4706;39;7;46;84.7826;30;4;34;88.2353;51;6;57;89.4737;2026-08-07;2.9167;1.0013;2.2942;v20|LAST5|AT_LEAST_ONE_STRONG|1.30|P8
v20;SEASON;AT_LEAST_ONE_STRONG;1.3;7;34;76;13;89;85.3933;19;6;25;76.0;46;9;55;83.6364;30;4;34;88.2353;52;7;59;88.1356;2026-08-07;2.06;1.0013;0.9561;v20|SEASON|AT_LEAST_ONE_STRONG|1.30|P7
v20;SEASON;AT_LEAST_ONE_STRONG;1.6;4;59;70;12;82;85.3659;25;7;32;78.125;40;8;48;83.3333;30;4;34;88.2353;51;6;57;89.4737;2026-08-07;2.0326;1.0013;2.2942;v20|SEASON|AT_LEAST_ONE_STRONG|1.60|P4
v20;LAST5;AT_LEAST_ONE_STRONG;1.2;7;42;70;12;82;85.3659;25;7;32;78.125;40;8;48;83.3333;30;4;34;88.2353;52;7;59;88.1356;2026-08-07;2.0326;1.0013;0.9561;v20|LAST5|AT_LEAST_ONE_STRONG|1.20|P7
v20;LAST5;AT_LEAST_ONE_STRONG;1.3;7;42;70;12;82;85.3659;25;7;32;78.125;40;8;48;83.3333;30;4;34;88.2353;52;7;59;88.1356;2026-08-07;2.0326;1.0013;0.9561;v20|LAST5|AT_LEAST_ONE_STRONG|1.30|P7
v20;LAST5;HOME_STRONG;1.2;7;39;71;13;84;84.5238;24;6;30;80.0;41;9;50;82.0;30;4;34;88.2353;53;8;61;86.8852;2026-08-07;1.1905;1.0013;-0.2943;v20|LAST5|HOME_STRONG|1.20|P7
v20;LAST5;HOME_STRONG;1.3;7;39;71;13;84;84.5238;24;6;30;80.0;41;9;50;82.0;30;4;34;88.2353;53;8;61;86.8852;2026-08-07;1.1905;1.0013;-0.2943;v20|LAST5|HOME_STRONG|1.30|P7
v20;SEASON;HOME_STRONG;1.3;7;33;76;14;90;84.4444;19;5;24;79.1667;46;10;56;82.1429;30;4;34;88.2353;52;8;60;86.6667;2026-08-07;1.1111;1.0013;-0.5128;v20|SEASON|HOME_STRONG|1.30|P7
v20;SEASON;HOME_STRONG;1.6;4;58;70;13;83;84.3373;25;6;31;80.6452;40;9;49;81.6327;30;4;34;88.2353;51;7;58;87.931;2026-08-07;1.004;1.0013;0.7515;v20|SEASON|HOME_STRONG|1.60|P4
v20;LAST5;HOME_STRONG;1.2;8;39;70;13;83;84.3373;25;6;31;80.6452;40;9;49;81.6327;30;4;34;88.2353;52;8;60;86.6667;2026-08-07;1.004;1.0013;-0.5128;v20|LAST5|HOME_STRONG|1.20|P8
v20;LAST5;HOME_STRONG;1.3;8;39;70;13;83;84.3373;25;6;31;80.6452;40;9;49;81.6327;30;4;34;88.2353;52;8;60;86.6667;2026-08-07;1.004;1.0013;-0.5128;v20|LAST5|HOME_STRONG|1.30|P8
v20;LAST5;AT_LEAST_ONE_STRONG;1.2;3;42;82;13;95;86.3158;13;6;19;68.4211;45;8;53;84.9057;37;5;42;88.0952;58;7;65;89.2308;2026-08-07;2.9825;0.8612;2.0513;v20|LAST5|AT_LEAST_ONE_STRONG|1.20|P3
v20;LAST5;AT_LEAST_ONE_STRONG;1.3;3;42;82;13;95;86.3158;13;6;19;68.4211;45;8;53;84.9057;37;5;42;88.0952;58;7;65;89.2308;2026-08-07;2.9825;0.8612;2.0513;v20|LAST5|AT_LEAST_ONE_STRONG|1.30|P3
v20;LAST5;HOME_STRONG;1.4;2;47;86;14;100;86.0;9;5;14;64.2857;49;9;58;84.4828;37;5;42;88.0952;61;8;69;88.4058;2026-08-07;2.6667;0.8612;1.2263;v20|LAST5|HOME_STRONG|1.40|P2
v20;LAST5;HOME_STRONG;1.5;2;47;86;14;100;86.0;9;5;14;64.2857;49;9;58;84.4828;37;5;42;88.0952;61;8;69;88.4058;2026-08-07;2.6667;0.8612;1.2263;v20|LAST5|HOME_STRONG|1.50|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.4;2;52;85;14;99;85.8586;10;5;15;66.6667;48;9;57;84.2105;37;5;42;88.0952;60;8;68;88.2353;2026-08-07;2.5253;0.8612;1.0558;v20|LAST5|AT_LEAST_ONE_STRONG|1.40|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.5;2;52;85;14;99;85.8586;10;5;15;66.6667;48;9;57;84.2105;37;5;42;88.0952;60;8;68;88.2353;2026-08-07;2.5253;0.8612;1.0558;v20|LAST5|AT_LEAST_ONE_STRONG|1.50|P2
v20;LAST5;AT_LEAST_ONE_STRONG;1.0;3;25;84;14;98;85.7143;11;5;16;68.75;47;9;56;83.9286;37;5;42;88.0952;60;8;68;88.2353;2026-08-07;2.381;0.8612;1.0558;v20|LAST5|AT_LEAST_ONE_STRONG|1.00|P3
v20;LAST5;AT_LEAST_ONE_STRONG;1.1;3;25;84;14;98;85.7143;11;5;16;68.75;47;9;56;83.9286;37;5;42;88.0952;60;8;68;88.2353;2026-08-07;2.381;0.8612;1.0558;v20|LAST5|AT_LEAST_ONE_STRONG|1.10|P3
v20;LAST5;HOME_STRONG;1.2;3;39;83;14;97;85.567;12;5;17;70.5882;46;9;55;83.6364;37;5;42;88.0952;59;8;67;88.0597;2026-08-07;2.2337;0.8612;0.8802;v20|LAST5|HOME_STRONG|1.20|P3
v20;LAST5;HOME_STRONG;1.3;3;39;83;14;97;85.567;12;5;17;70.5882;46;9;55;83.6364;37;5;42;88.0952;59;8;67;88.0597;2026-08-07;2.2337;0.8612;0.8802;v20|LAST5|HOME_STRONG|1.30|P3
v20;LAST5;HOME_STRONG;1.0;3;23;85;15;100;85.0;10;4;14;71.4286;48;10;58;82.7586;37;5;42;88.0952;61;9;70;87.1429;2026-08-07;1.6667;0.8612;-0.0366;v20|LAST5|HOME_STRONG|1.00|P3
v20;LAST5;HOME_STRONG;1.1;3;23;85;15;100;85.0;10;4;14;71.4286;48;10;58;82.7586;37;5;42;88.0952;61;9;70;87.1429;2026-08-07;1.6667;0.8612;-0.0366;v20|LAST5|HOME_STRONG|1.10|P3
v20;LAST5;AT_LEAST_ONE_STRONG;0.8;4;17;86;16;102;84.3137;9;3;12;75.0;49;11;60;81.6667;37;5;42;88.0952;61;8;69;88.4058;2026-08-07;0.9804;0.8612;1.2263;v20|LAST5|AT_LEAST_ONE_STRONG|0.80|P4
v20;LAST5;HOME_STRONG;0.8;4;16;86;17;103;83.4951;9;2;11;81.8182;49;12;61;80.3279;37;5;42;88.0952;61;9;70;87.1429;2026-08-07;0.1618;0.8612;-0.0366;v20|LAST5|HOME_STRONG|0.80|P4
v20;LAST5;AT_LEAST_ONE_STRONG;1.4;12;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.40|P12
v20;LAST5;AT_LEAST_ONE_STRONG;1.4;13;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.40|P13
v20;LAST5;AT_LEAST_ONE_STRONG;1.4;14;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.40|P14
v20;LAST5;AT_LEAST_ONE_STRONG;1.4;15;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.40|P15
v20;LAST5;AT_LEAST_ONE_STRONG;1.5;12;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.50|P12
v20;LAST5;AT_LEAST_ONE_STRONG;1.5;13;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.50|P13
v20;LAST5;AT_LEAST_ONE_STRONG;1.5;14;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.50|P14
v20;LAST5;AT_LEAST_ONE_STRONG;1.5;15;52;54;8;62;87.0968;41;11;52;78.8462;32;5;37;86.4865;22;3;25;88.0;41;6;47;87.234;2026-08-07;3.7635;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.50|P15
v20;LAST5;AT_LEAST_ONE_STRONG;1.4;11;52;55;9;64;85.9375;40;10;50;80.0;33;6;39;84.6154;22;3;25;88.0;41;6;47;87.234;2026-08-07;2.6042;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.40|P11
v20;LAST5;AT_LEAST_ONE_STRONG;1.5;11;52;55;9;64;85.9375;40;10;50;80.0;33;6;39;84.6154;22;3;25;88.0;41;6;47;87.234;2026-08-07;2.6042;0.766;0.0545;v20|LAST5|AT_LEAST_ONE_STRONG|1.50|P11
v20;SEASON;AT_LEAST_ONE_STRONG;1.6;7;59;57;10;67;85.0746;38;9;47;80.8511;35;7;42;83.3333;22;3;25;88.0;43;6;49;87.7551;2026-08-07;1.7413;0.766;0.5756;v20|SEASON|AT_LEAST_ONE_STRONG|1.60|P7
v20;SEASON;AT_LEAST_ONE_STRONG;1.5;8;49;62;11;73;84.9315;33;8;41;80.4878;40;8;48;83.3333;22;3;25;88.0;45;6;51;88.2353;2026-08-07;1.5982;0.766;1.0558;v20|SEASON|AT_LEAST_ONE_STRONG|1.50|P8
v20;SEASON;HOME_STRONG;1.6;7;58;57;11;68;83.8235;38;8;46;82.6087;35;8;43;81.3953;22;3;25;88.0;43;7;50;86.0;2026-08-07;0.4902;0.766;-1.1795;v20|SEASON|HOME_STRONG|1.60|P7
v20;SEASON;HOME_STRONG;1.5;8;48;62;12;74;83.7838;33;7;40;82.5;40;9;49;81.6327;22;3;25;88.0;45;7;52;86.5385;2026-08-07;0.4505;0.766;-0.641;v20|SEASON|HOME_STRONG|1.50|P8
v20;LAST5;AT_LEAST_ONE_STRONG;1.6;5;69;56;11;67;83.5821;39;8;47;82.9787;34;8;42;80.9524;22;3;25;88.0;37;5;42;88.0952;2026-08-07;0.2488;0.766;0.9157;v20|LAST5|AT_LEAST_ONE_STRONG|1.60|P5
v20;SEASON;AT_LEAST_ONE_STRONG;1.3;8;34;75;13;88;85.2273;20;6;26;76.9231;46;9;55;83.6364;29;4;33;87.8788;51;7;58;87.931;2026-08-07;1.894;0.6448;0.7515;v20|SEASON|AT_LEAST_ONE_STRONG|1.30|P8
v20;SEASON;AT_LEAST_ONE_STRONG;1.5;5;49;71;13;84;84.5238;24;6;30;80.0;42;9;51;82.3529;29;4;33;87.8788;52;6;58;89.6552;2026-08-07;1.1905;0.6448;2.4757;v20|SEASON|AT_LEAST_ONE_STRONG|1.50|P5
v20;SEASON;HOME_STRONG;1.3;8;33;75;14;89;84.2697;20;5;25;80.0;46;10;56;82.1429;29;4;33;87.8788;51;8;59;86.4407;2026-08-07;0.9364;0.6448;-0.7388;v20|SEASON|HOME_STRONG|1.30|P8
v20;SEASON;AT_LEAST_ONE_STRONG;1.2;12;26;74;14;88;84.0909;21;5;26;80.7692;45;10;55;81.8182;29;4;33;87.8788;50;9;59;84.7458;2026-08-07;0.7576;0.6448;-2.4337;v20|SEASON|AT_LEAST_ONE_STRONG|1.20|P12
v20;SEASON;AT_LEAST_ONE_STRONG;1.2;13;26;74;14;88;84.0909;21;5;26;80.7692;45;10;55;81.8182;29;4;33;87.8788;50;9;59;84.7458;2026-08-07;0.7576;0.6448;-2.4337;v20|SEASON|AT_LEAST_ONE_STRONG|1.20|P13
