Metric;Month;AltaOK;AltaKO;AltaKOShare;MediaOK;MediaKO;MediaOKPrecision;Occurrences
btts_ge_6;2026-07;222;107;0.3252279635258359;218;125;0.6355685131195336;1122
btts_ge_6;2026-08;705;206;0.2261251372118551;1049;631;0.6244047619047619;4021
btts_ge_6;2026-09;96;47;0.32867132867132864;192;137;0.5835866261398176;946
btts_ge_7;2026-07;197;99;0.3344594594594595;147;76;0.6591928251121076;772
btts_ge_7;2026-08;643;183;0.2215496368038741;676;398;0.6294227188081937;2710
btts_ge_7;2026-09;92;43;0.31851851851851853;141;91;0.6077586206896551;673
btts_ge_8;2026-07;148;60;0.28846153846153844;57;37;0.6063829787234043;430
btts_ge_8;2026-08;441;130;0.2276707530647986;331;183;0.6439688715953308;1736
btts_ge_8;2026-09;67;33;0.33;79;57;0.5808823529411765;421
btts_ge_9;2026-07;64;30;0.3191489361702128;13;1;0.9285714285714286;157
btts_ge_9;2026-08;174;57;0.24675324675324675;136;87;0.6098654708520179;959
btts_ge_9;2026-09;33;19;0.36538461538461536;45;27;0.625;239
btts_le_5;2026-07;4;0;0.0;6;6;0.5;150
btts_le_5;2026-08;1;0;0.0;50;42;0.5434782608695652;654
btts_le_5;2026-09;0;0;0.0;17;8;0.68;225
btts_le_6;2026-07;12;3;0.2;46;33;0.5822784810126582;375
btts_le_6;2026-08;19;5;0.20833333333333334;272;171;0.6139954853273137;1643
btts_le_6;2026-09;1;3;0.75;52;40;0.5652173913043478;454
btts_le_7;2026-07;37;13;0.26;114;69;0.6229508196721312;658
btts_le_7;2026-08;77;30;0.2803738317757009;520;318;0.6205250596658711;2327
btts_le_7;2026-09;7;5;0.4166666666666667;84;71;0.5419354838709678;615
btts_le_8;2026-07;93;54;0.3673469387755102;206;111;0.6498422712933754;1012
btts_le_8;2026-08;293;84;0.22281167108753316;912;568;0.6162162162162163;3482
btts_le_8;2026-09;36;16;0.3076923076923077;150;112;0.5725190839694656;884
btts_le_9;2026-07;179;84;0.3193916349809886;247;143;0.6333333333333333;1284
btts_le_9;2026-08;560;160;0.2222222222222222;1121;665;0.6276595744680851;4390
btts_le_9;2026-09;71;39;0.35454545454545455;190;142;0.572289156626506;1092
defense_gap_ge_10;2026-07;0;0;0.0;0;0;0.0;2
defense_gap_ge_10;2026-08;0;0;0.0;3;0;1.0;18
defense_gap_ge_10;2026-09;0;0;0.0;0;0;0.0;8
defense_gap_ge_2;2026-07;145;53;0.2676767676767677;138;67;0.6731707317073171;744
defense_gap_ge_2;2026-08;433;126;0.22540250447227192;696;386;0.6432532347504621;2944
defense_gap_ge_2;2026-09;61;28;0.3146067415730337;111;88;0.5577889447236181;712
defense_gap_ge_4;2026-07;51;20;0.28169014084507044;43;24;0.6417910447761194;295
defense_gap_ge_4;2026-08;137;41;0.2303370786516854;292;157;0.6503340757238307;1219
defense_gap_ge_4;2026-09;21;7;0.25;47;36;0.5662650602409639;293
defense_gap_ge_6;2026-07;10;3;0.23076923076923078;11;5;0.6875;79
defense_gap_ge_6;2026-08;33;8;0.1951219512195122;96;52;0.6486486486486487;401
defense_gap_ge_6;2026-09;6;1;0.14285714285714285;17;11;0.6071428571428571;106
defense_gap_ge_8;2026-07;0;0;0.0;1;2;0.3333333333333333;18
defense_gap_ge_8;2026-08;0;0;0.0;13;13;0.5;84
defense_gap_ge_8;2026-09;0;0;0.0;2;2;0.5;29
defense_gap_ge_9;2026-07;0;0;0.0;0;0;0.0;11
defense_gap_ge_9;2026-08;0;0;0.0;3;4;0.42857142857142855;30
defense_gap_ge_9;2026-09;0;0;0.0;0;0;0.0;13
defense_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_gap_le_10__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1378
defense_gap_le_10__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1150;693;0.6239826370048833;4843
defense_gap_le_10__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1203
defense_gap_le_10__AND__attack_gap_le_12;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1398
defense_gap_le_10__AND__attack_gap_le_12;2026-08;714;209;0.22643553629469124;1161;701;0.6235230934479055;4901
defense_gap_le_10__AND__attack_gap_le_12;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1219
defense_gap_le_10__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1349
defense_gap_le_10__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4857
defense_gap_le_10__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1208
defense_gap_le_10__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1350
defense_gap_le_10__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4905
defense_gap_le_10__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1222
defense_gap_le_10__AND__away_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_gap_le_10__AND__away_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_gap_le_10__AND__away_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_gap_le_10__AND__home_venue_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_gap_le_10__AND__home_venue_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_gap_le_10__AND__home_venue_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_gap_le_10__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1379
defense_gap_le_10__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4854
defense_gap_le_10__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1216
defense_gap_le_10__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1377
defense_gap_le_10__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4847
defense_gap_le_10__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1212
defense_gap_le_10__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
defense_gap_le_10__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4886
defense_gap_le_10__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1199
defense_gap_le_10__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1393
defense_gap_le_10__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4780
defense_gap_le_10__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1209
defense_gap_le_10__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1342
defense_gap_le_10__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4907
defense_gap_le_10__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1217
defense_gap_le_10__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1339
defense_gap_le_10__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4860
defense_gap_le_10__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1197
defense_gap_le_10__AND__venue_gap_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_gap_le_10__AND__venue_gap_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_gap_le_10__AND__venue_gap_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_gap_le_10__AND__venue_max_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_gap_le_10__AND__venue_max_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_gap_le_10__AND__venue_max_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_gap_le_10__AND__venue_min_le_10;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1407
defense_gap_le_10__AND__venue_min_le_10;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4960
defense_gap_le_10__AND__venue_min_le_10;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1234
defense_gap_le_2;2026-07;113;62;0.35428571428571426;122;80;0.6039603960396039;730
defense_gap_le_2;2026-08;362;104;0.22317596566523606;515;336;0.6051703877790834;2249
defense_gap_le_2;2026-09;46;23;0.3333333333333333;112;72;0.6086956521739131;580
defense_gap_le_4;2026-07;181;89;0.3296296296296296;212;120;0.6385542168674698;1112
defense_gap_le_4;2026-08;577;168;0.22550335570469798;880;546;0.6171107994389902;3746
defense_gap_le_4;2026-09;76;41;0.3504273504273504;168;120;0.5833333333333334;944
defense_gap_le_6;2026-07;223;106;0.3221884498480243;244;139;0.6370757180156658;1329
defense_gap_le_6;2026-08;681;203;0.22963800904977374;1072;651;0.6221706326175276;4561
defense_gap_le_6;2026-09;91;47;0.34057971014492755;198;144;0.5789473684210527;1128
defense_gap_le_8;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1393
defense_gap_le_8;2026-08;714;209;0.22643553629469124;1155;694;0.6246619794483504;4892
defense_gap_le_8;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1210
defense_gap_le_8__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;252;142;0.6395939086294417;1370
defense_gap_le_8__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1137;684;0.6243822075782537;4781
defense_gap_le_8__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;209;151;0.5805555555555556;1187
defense_gap_le_8__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1337
defense_gap_le_8__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1152;691;0.6250678241996744;4793
defense_gap_le_8__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;211;151;0.5828729281767956;1184
defense_gap_le_8__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1338
defense_gap_le_8__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1155;693;0.625;4839
defense_gap_le_8__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1198
defense_gap_le_8__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1372
defense_gap_le_8__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1149;689;0.6251360174102285;4796
defense_gap_le_8__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1197
defense_gap_le_8__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1370
defense_gap_le_8__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1149;689;0.6251360174102285;4791
defense_gap_le_8__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1194
defense_gap_le_8__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1327
defense_gap_le_8__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1155;694;0.6246619794483504;4818
defense_gap_le_8__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1175
defense_gap_le_8__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;251;141;0.6403061224489796;1379
defense_gap_le_8__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1150;692;0.6243213897937026;4716
defense_gap_le_8__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;212;153;0.5808219178082191;1185
defense_gap_le_8__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1332
defense_gap_le_8__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1155;694;0.6246619794483504;4839
defense_gap_le_8__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1193
defense_gap_le_8__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;254;143;0.6397984886649875;1329
defense_gap_le_8__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1155;694;0.6246619794483504;4794
defense_gap_le_8__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1174
defense_gap_le_9;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1396
defense_gap_le_9;2026-08;714;209;0.22643553629469124;1165;699;0.625;4930
defense_gap_le_9;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1221
defense_gap_le_9__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1373
defense_gap_le_9__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1147;689;0.6247276688453159;4816
defense_gap_le_9__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1195
defense_gap_le_9__AND__attack_gap_le_12;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1388
defense_gap_le_9__AND__attack_gap_le_12;2026-08;714;209;0.22643553629469124;1158;697;0.6242587601078167;4873
defense_gap_le_9__AND__attack_gap_le_12;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1209
defense_gap_le_9__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1340
defense_gap_le_9__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1162;696;0.6254036598493004;4828
defense_gap_le_9__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1195
defense_gap_le_9__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1341
defense_gap_le_9__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1165;698;0.6253354804079442;4876
defense_gap_le_9__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1209
defense_gap_le_9__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1375
defense_gap_le_9__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1158;691;0.6262844780962683;4827
defense_gap_le_9__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1206
defense_gap_le_9__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1373
defense_gap_le_9__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1158;691;0.6262844780962683;4821
defense_gap_le_9__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1202
defense_gap_le_9__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1330
defense_gap_le_9__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1165;699;0.625;4856
defense_gap_le_9__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1186
defense_gap_le_9__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1382
defense_gap_le_9__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1160;697;0.624663435648896;4751
defense_gap_le_9__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1196
defense_gap_le_9__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1335
defense_gap_le_9__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1165;699;0.625;4877
defense_gap_le_9__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1204
defense_gap_le_9__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1332
defense_gap_le_9__AND__last10_sum_ge_6;2026-08;714;209;0.22643553629469124;1165;699;0.625;4831
defense_gap_le_9__AND__last10_sum_ge_6;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1184
defense_max_ge_10;2026-07;86;26;0.23214285714285715;35;11;0.7608695652173914;257
defense_max_ge_10;2026-08;256;63;0.1974921630094044;226;102;0.6890243902439024;957
defense_max_ge_10;2026-09;37;12;0.24489795918367346;31;23;0.5740740740740741;215
defense_max_ge_2;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1352
defense_max_ge_2;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4929
defense_max_ge_2;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1225
defense_max_ge_2__AND__attack_gap_le_11;2026-07;232;109;0.3196480938416422;253;143;0.6388888888888888;1324
defense_max_ge_2__AND__attack_gap_le_11;2026-08;714;209;0.22643553629469124;1150;693;0.6239826370048833;4814
defense_max_ge_2__AND__attack_gap_le_11;2026-09;97;48;0.3310344827586207;211;153;0.5796703296703297;1194
defense_max_ge_2__AND__attack_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1346
defense_max_ge_2__AND__attack_max_ge_4;2026-08;714;209;0.22643553629469124;1165;700;0.6246648793565683;4838
defense_max_ge_2__AND__attack_max_ge_4;2026-09;97;48;0.3310344827586207;213;153;0.5819672131147541;1207
defense_max_ge_2__AND__attack_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1347
defense_max_ge_2__AND__attack_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;702;0.6245989304812835;4886
defense_max_ge_2__AND__attack_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1221
defense_max_ge_2__AND__last10_gap_le_10.8;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1324
defense_max_ge_2__AND__last10_gap_le_10.8;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4825
defense_max_ge_2__AND__last10_gap_le_10.8;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1207
defense_max_ge_2__AND__last10_gap_le_9.6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1322
defense_max_ge_2__AND__last10_gap_le_9.6;2026-08;714;209;0.22643553629469124;1160;695;0.6253369272237197;4818
defense_max_ge_2__AND__last10_gap_le_9.6;2026-09;97;48;0.3310344827586207;215;154;0.5826558265582655;1203
defense_max_ge_2__AND__last10_max_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1335
defense_max_ge_2__AND__last10_max_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4873
defense_max_ge_2__AND__last10_max_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1198
defense_max_ge_2__AND__last10_min_le_10.8;2026-07;229;107;0.31845238095238093;252;142;0.6395939086294417;1339
defense_max_ge_2__AND__last10_min_le_10.8;2026-08;709;209;0.22766884531590414;1163;701;0.6239270386266095;4749
defense_max_ge_2__AND__last10_min_le_10.8;2026-09;94;48;0.3380281690140845;214;155;0.5799457994579946;1200
defense_max_ge_2__AND__last10_sum_ge_4;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1340
defense_max_ge_2__AND__last10_sum_ge_4;2026-08;714;209;0.22643553629469124;1168;703;0.6242650988776055;4894
defense_max_ge_2__AND__last10_sum_ge_4;2026-09;97;48;0.3310344827586207;215;155;0.581081081081081;1216
defense_max_ge_2__AND__last10_sum_ge_6;2026-07;232;109;0.3196480938416422;255;144;0.6390977443609023;1337
